"";"kommun_code";"year";"inkomst_median";"bef";"bef_diff";"bef_utv";"household";"kommun_name";"lan_code";"lan_name"
"12376";"1782";"2010";"192.9";10562;-64;-0,006;NA;"Filipstad";"17";"Värmlands län"
"12377";"1783";"2010";"196.9";12480;-156;-0,012;NA;"Hagfors";"17";"Värmlands län"
"12378";"1784";"2010";"201.2";26034;-66;-0,003;NA;"Arvika";"17";"Värmlands län"
"12379";"1785";"2010";"192.6";15547;-55;-0,004;NA;"Säffle";"17";"Värmlands län"
"12380";"1814";"2010";"216.1";7134;11;0,002;NA;"Lekeberg";"18";"Örebro län"
"12381";"1860";"2010";"207.8";5686;-100;-0,017;NA;"Laxå";"18";"Örebro län"
"12382";"1861";"2010";"207.9";15275;40;0,003;NA;"Hallsberg";"18";"Örebro län"
"12383";"1862";"2010";"205.6";9641;-68;-0,007;NA;"Degerfors";"18";"Örebro län"
"12384";"1863";"2010";"195.3";7220;-113;-0,015;NA;"Hällefors";"18";"Örebro län"
"12385";"1864";"2010";"186.9";4931;-124;-0,025;NA;"Ljusnarsberg";"18";"Örebro län"
"12386";"1880";"2010";"214.7";135460;1454;0,011;NA;"Örebro";"18";"Örebro län"
"12387";"1881";"2010";"221.1";20456;242;0,012;NA;"Kumla";"18";"Örebro län"
"12388";"1882";"2010";"209.1";11278;-29;-0,003;NA;"Askersund";"18";"Örebro län"
"12389";"1883";"2010";"214.5";29668;-74;-0,002;NA;"Karlskoga";"18";"Örebro län"
"12390";"1884";"2010";"210.7";10447;104;0,01;NA;"Nora";"18";"Örebro län"
"12391";"1885";"2010";"208.2";23034;5;0;NA;"Lindesberg";"18";"Örebro län"
"12392";"1904";"2010";"203.5";4445;-122;-0,027;NA;"Skinnskatteberg";"19";"Västmanlands län"
"12393";"1907";"2010";"216.4";9949;-31;-0,003;NA;"Surahammar";"19";"Västmanlands län"
"12394";"1960";"2010";"213.7";8089;-27;-0,003;NA;"Kungsör";"19";"Västmanlands län"
"12395";"1961";"2010";"209.4";15175;48;0,003;NA;"Hallstahammar";"19";"Västmanlands län"
"12396";"1962";"2010";"206";5723;-7;-0,001;NA;"Norberg";"19";"Västmanlands län"
"12397";"1980";"2010";"222.9";137207;1271;0,009;NA;"Västerås";"19";"Västmanlands län"
"12398";"1981";"2010";"206.8";21535;36;0,002;NA;"Sala";"19";"Västmanlands län"
"12399";"1982";"2010";"215.7";12443;194;0,016;NA;"Fagersta";"19";"Västmanlands län"
"12400";"1983";"2010";"206.2";24905;58;0,002;NA;"Köping";"19";"Västmanlands län"
"12401";"1984";"2010";"204.8";13285;-17;-0,001;NA;"Arboga";"19";"Västmanlands län"
"12402";"2021";"2010";"188.2";6805;-71;-0,01;NA;"Vansbro";"20";"Dalarnas län"
"12403";"2023";"2010";"202.2";10356;-52;-0,005;NA;"Malung-Sälen";"20";"Dalarnas län"
"12404";"2026";"2010";"210.6";10097;26;0,003;NA;"Gagnef";"20";"Dalarnas län"
"12405";"2029";"2010";"211.1";15289;-14;-0,001;NA;"Leksand";"20";"Dalarnas län"
"12406";"2031";"2010";"197.8";10811;14;0,001;NA;"Rättvik";"20";"Dalarnas län"
"12407";"2034";"2010";"187.3";6922;-12;-0,002;NA;"Orsa";"20";"Dalarnas län"
"12408";"2039";"2010";"193.2";7207;-81;-0,011;NA;"Älvdalen";"20";"Dalarnas län"
"12409";"2061";"2010";"216.4";10715;-43;-0,004;NA;"Smedjebacken";"20";"Dalarnas län"
"12410";"2062";"2010";"210.3";20153;7;0;NA;"Mora";"20";"Dalarnas län"
"12411";"2080";"2010";"223.5";56044;359;0,006;NA;"Falun";"20";"Dalarnas län"
"12412";"2081";"2010";"217.6";49251;570;0,012;NA;"Borlänge";"20";"Dalarnas län"
"12413";"2082";"2010";"220.3";10840;-60;-0,006;NA;"Säter";"20";"Dalarnas län"
"12414";"2083";"2010";"208.6";15164;-31;-0,002;NA;"Hedemora";"20";"Dalarnas län"
"12415";"2084";"2010";"216.7";21583;-179;-0,008;NA;"Avesta";"20";"Dalarnas län"
"12416";"2085";"2010";"214.3";25810;160;0,006;NA;"Ludvika";"20";"Dalarnas län"
"12417";"2101";"2010";"202.4";5936;-46;-0,008;NA;"Ockelbo";"21";"Gävleborgs län"
"12418";"2104";"2010";"217.3";9741;-132;-0,013;NA;"Hofors";"21";"Gävleborgs län"
"12419";"2121";"2010";"202.2";11440;-90;-0,008;NA;"Ovanåker";"21";"Gävleborgs län"
"12420";"2132";"2010";"195.4";9611;-35;-0,004;NA;"Nordanstig";"21";"Gävleborgs län"
"12421";"2161";"2010";"197.6";19065;-12;-0,001;NA;"Ljusdal";"21";"Gävleborgs län"
"12422";"2180";"2010";"222.5";95055;703;0,007;NA;"Gävle";"21";"Gävleborgs län"
"12423";"2181";"2010";"216.5";36916;-62;-0,002;NA;"Sandviken";"21";"Gävleborgs län"
"12424";"2182";"2010";"200";25647;-112;-0,004;NA;"Söderhamn";"21";"Gävleborgs län"
"12425";"2183";"2010";"201.8";26248;73;0,003;NA;"Bollnäs";"21";"Gävleborgs län"
"12426";"2184";"2010";"209.6";36849;1;0;NA;"Hudiksvall";"21";"Gävleborgs län"
"12427";"2260";"2010";"200.7";10053;-95;-0,009;NA;"Ånge";"22";"Västernorrlands län"
"12428";"2262";"2010";"221.6";17990;88;0,005;NA;"Timrå";"22";"Västernorrlands län"
"12429";"2280";"2010";"213";24611;-64;-0,003;NA;"Härnösand";"22";"Västernorrlands län"
"12430";"2281";"2010";"230.7";95732;199;0,002;NA;"Sundsvall";"22";"Västernorrlands län"
"12431";"2282";"2010";"200";18911;-303;-0,016;NA;"Kramfors";"22";"Västernorrlands län"
"12432";"2283";"2010";"198.1";20255;-187;-0,009;NA;"Sollefteå";"22";"Västernorrlands län"
"12433";"2284";"2010";"222";55073;-55;-0,001;NA;"Örnsköldsvik";"22";"Västernorrlands län"
"12434";"2303";"2010";"189.5";5590;-19;-0,003;NA;"Ragunda";"23";"Jämtlands län"
"12435";"2305";"2010";"193.2";6885;20;0,003;NA;"Bräcke";"23";"Jämtlands län"
"12436";"2309";"2010";"214.4";14535;75;0,005;NA;"Krokom";"23";"Jämtlands län"
"12437";"2313";"2010";"190.1";12185;-101;-0,008;NA;"Strömsund";"23";"Jämtlands län"
"12438";"2321";"2010";"205.2";10274;-4;0;NA;"Åre";"23";"Jämtlands län"
"12439";"2326";"2010";"186.5";7352;-95;-0,013;NA;"Berg";"23";"Jämtlands län"
"12440";"2361";"2010";"194.3";10454;-131;-0,012;NA;"Härjedalen";"23";"Jämtlands län"
"12441";"2380";"2010";"218.5";59416;280;0,005;NA;"Östersund";"23";"Jämtlands län"
"12442";"2401";"2010";"205.2";7098;-107;-0,015;NA;"Nordmaling";"24";"Västerbottens län"
"12443";"2403";"2010";"181.7";2460;-40;-0,016;NA;"Bjurholm";"24";"Västerbottens län"
"12444";"2404";"2010";"194.4";5507;-12;-0,002;NA;"Vindeln";"24";"Västerbottens län"
"12445";"2409";"2010";"207.4";6831;-49;-0,007;NA;"Robertsfors";"24";"Västerbottens län"
"12446";"2417";"2010";"203.8";4304;-57;-0,013;NA;"Norsjö";"24";"Västerbottens län"
"12447";"2418";"2010";"212";3274;-21;-0,006;NA;"Malå";"24";"Västerbottens län"
"12448";"2421";"2010";"200.1";6120;-107;-0,017;NA;"Storuman";"24";"Västerbottens län"
"12449";"2422";"2010";"188.7";2736;-7;-0,003;NA;"Sorsele";"24";"Västerbottens län"
"12450";"2425";"2010";"193.6";2878;-22;-0,008;NA;"Dorotea";"24";"Västerbottens län"
"12451";"2460";"2010";"212.8";8414;57;0,007;NA;"Vännäs";"24";"Västerbottens län"
"12452";"2462";"2010";"191.5";7135;-21;-0,003;NA;"Vilhelmina";"24";"Västerbottens län"
"12453";"2463";"2010";"185.5";3039;-94;-0,03;NA;"Åsele";"24";"Västerbottens län"
"12454";"2480";"2010";"224.1";115473;1398;0,012;NA;"Umeå";"24";"Västerbottens län"
"12455";"2481";"2010";"212.2";12376;-51;-0,004;NA;"Lycksele";"24";"Västerbottens län"
"12456";"2482";"2010";"219.6";71641;-129;-0,002;NA;"Skellefteå";"24";"Västerbottens län"
"12457";"2505";"2010";"212.1";6529;-93;-0,014;NA;"Arvidsjaur";"25";"Norrbottens län"
"12458";"2506";"2010";"204";3161;18;0,006;NA;"Arjeplog";"25";"Norrbottens län"
"12459";"2510";"2010";"201.7";5170;-40;-0,008;NA;"Jokkmokk";"25";"Norrbottens län"
"12460";"2513";"2010";"194";3611;-59;-0,016;NA;"Överkalix";"25";"Norrbottens län"
"12461";"2514";"2010";"211.5";16740;-186;-0,011;NA;"Kalix";"25";"Norrbottens län"
"12462";"2518";"2010";"190.6";4812;-108;-0,022;NA;"Övertorneå";"25";"Norrbottens län"
"12463";"2521";"2010";"191.6";6282;-27;-0,004;NA;"Pajala";"25";"Norrbottens län"
"12464";"2523";"2010";"239.4";18425;-108;-0,006;NA;"Gällivare";"25";"Norrbottens län"
"12465";"2560";"2010";"202.2";8335;-52;-0,006;NA;"Älvsbyn";"25";"Norrbottens län"
"12466";"2580";"2010";"227.3";74178;228;0,003;NA;"Luleå";"25";"Norrbottens län"
"12467";"2581";"2010";"224.7";40892;32;0,001;NA;"Piteå";"25";"Norrbottens län"
"12468";"2582";"2010";"216.6";27471;63;0,002;NA;"Boden";"25";"Norrbottens län"
"12469";"2583";"2010";"186.5";10059;-53;-0,005;NA;"Haparanda";"25";"Norrbottens län"
"12470";"2584";"2010";"249.8";22944;-25;-0,001;NA;"Kiruna";"25";"Norrbottens län"
"12471";"0114";"2011";"246";40194;905;0,023;17414;"Upplands Väsby";"01";"Stockholms län"
"12472";"0115";"2011";"268";30715;601;0,02;11854;"Vallentuna";"01";"Stockholms län"
"12473";"0117";"2011";"262.9";39792;271;0,007;15808;"Österåker";"01";"Stockholms län"
"12474";"0120";"2011";"265.5";38894;593;0,015;15395;"Värmdö";"01";"Stockholms län"
"12475";"0123";"2011";"249.4";67320;1109;0,017;28418;"Järfälla";"01";"Stockholms län"
"12476";"0125";"2011";"278.7";25767;357;0,014;9853;"Ekerö";"01";"Stockholms län"
"12477";"0126";"2011";"242.3";99049;1596;0,016;39523;"Huddinge";"01";"Stockholms län"
"12478";"0127";"2011";"206.4";84677;2069;0,025;32863;"Botkyrka";"01";"Stockholms län"
"12479";"0128";"2011";"266.1";15694;303;0,02;6061;"Salem";"01";"Stockholms län"
"12480";"0136";"2011";"236.5";78326;1272;0,017;32549;"Haninge";"01";"Stockholms län"
"12481";"0138";"2011";"261.5";43328;381;0,009;17362;"Tyresö";"01";"Stockholms län"
"12482";"0139";"2011";"244.6";23984;308;0,013;10054;"Upplands-Bro";"01";"Stockholms län"
"12483";"0140";"2011";"275.7";9331;0;0;3640;"Nykvarn";"01";"Stockholms län"
"12484";"0160";"2011";"289.6";64558;769;0,012;25972;"Täby";"01";"Stockholms län"
"12485";"0162";"2011";"296.6";31799;469;0,015;12255;"Danderyd";"01";"Stockholms län"
"12486";"0163";"2011";"270.6";65891;1261;0,02;26359;"Sollentuna";"01";"Stockholms län"
"12487";"0180";"2011";"254.9";864324;17251;0,02;419430;"Stockholm";"01";"Stockholms län"
"12488";"0181";"2011";"211.9";87685;1439;0,017;38179;"Södertälje";"01";"Stockholms län"
"12489";"0182";"2011";"276.8";91616;1508;0,017;37672;"Nacka";"01";"Stockholms län"
"12490";"0183";"2011";"249.3";39539;906;0,023;19045;"Sundbyberg";"01";"Stockholms län"
"12491";"0184";"2011";"262.8";69946;1802;0,026;35605;"Solna";"01";"Stockholms län"
"12492";"0186";"2011";"275.5";44081;64;0,001;18826;"Lidingö";"01";"Stockholms län"
"12493";"0187";"2011";"278.5";11141;176;0,016;4399;"Vaxholm";"01";"Stockholms län"
"12494";"0188";"2011";"219.3";56245;165;0,003;27144;"Norrtälje";"01";"Stockholms län"
"12495";"0191";"2011";"234.2";41329;1339;0,033;17502;"Sigtuna";"01";"Stockholms län"
"12496";"0192";"2011";"229.5";26248;216;0,008;11714;"Nynäshamn";"01";"Stockholms län"
"12497";"0305";"2011";"258.6";19715;86;0,004;7818;"Håbo";"03";"Uppsala län"
"12498";"0319";"2011";"214.2";9089;-14;-0,002;4214;"Älvkarleby";"03";"Uppsala län"
"12499";"0330";"2011";"272.7";14965;241;0,016;5671;"Knivsta";"03";"Uppsala län"
"12500";"0331";"2011";"198.8";13381;-1;0;6023;"Heby";"03";"Uppsala län"
"12501";"0360";"2011";"204";20077;-48;-0,002;9345;"Tierp";"03";"Uppsala län"
"12502";"0380";"2011";"226.7";200001;2214;0,011;92263;"Uppsala";"03";"Uppsala län"
"12503";"0381";"2011";"227.6";40015;256;0,006;17668;"Enköping";"03";"Uppsala län"
"12504";"0382";"2011";"222.1";21387;14;0,001;9906;"Östhammar";"03";"Uppsala län"
"12505";"0428";"2011";"209.5";8824;-69;-0,008;4053;"Vingåker";"04";"Södermanlands län"
"12506";"0461";"2011";"225.5";10345;-15;-0,001;4564;"Gnesta";"04";"Södermanlands län"
"12507";"0480";"2011";"228.6";51896;252;0,005;24328;"Nyköping";"04";"Södermanlands län"
"12508";"0481";"2011";"228.9";11250;57;0,005;5573;"Oxelösund";"04";"Södermanlands län"
"12509";"0482";"2011";"201.3";16063;35;0,002;7354;"Flen";"04";"Södermanlands län"
"12510";"0483";"2011";"207.1";32409;-19;-0,001;15312;"Katrineholm";"04";"Södermanlands län"
"12511";"0484";"2011";"210.6";97596;1285;0,013;45370;"Eskilstuna";"04";"Södermanlands län"
"12512";"0486";"2011";"239.2";32687;268;0,008;14411;"Strängnäs";"04";"Södermanlands län"
"12513";"0488";"2011";"252.5";11493;31;0,003;4954;"Trosa";"04";"Södermanlands län"
"12514";"0509";"2011";"195.3";5245;-39;-0,007;2395;"Ödeshög";"05";"Östergötlands län"
"12515";"0512";"2011";"206.1";3666;-6;-0,002;1657;"Ydre";"05";"Östergötlands län"
"12516";"0513";"2011";"209.2";9799;37;0,004;4397;"Kinda";"05";"Östergötlands län"
"12517";"0560";"2011";"215.6";5205;-16;-0,003;2426;"Boxholm";"05";"Östergötlands län"
"12518";"0561";"2011";"210.9";11517;13;0,001;5157;"Åtvidaberg";"05";"Östergötlands län"
"12519";"0562";"2011";"220.1";20763;16;0,001;9855;"Finspång";"05";"Östergötlands län"
"12520";"0563";"2011";"196";7662;-98;-0,013;3643;"Valdemarsvik";"05";"Östergötlands län"
"12521";"0580";"2011";"217.2";147334;918;0,006;69141;"Linköping";"05";"Östergötlands län"
"12522";"0581";"2011";"213";130623;573;0,004;60811;"Norrköping";"05";"Östergötlands län"
"12523";"0582";"2011";"222.8";14043;19;0,001;6092;"Söderköping";"05";"Östergötlands län"
"12524";"0583";"2011";"207.3";41828;-127;-0,003;19603;"Motala";"05";"Östergötlands län"
"12525";"0584";"2011";"214.8";7317;-74;-0,01;3554;"Vadstena";"05";"Östergötlands län"
"12526";"0586";"2011";"217.2";26073;217;0,008;11969;"Mjölby";"05";"Östergötlands län"
"12527";"0604";"2011";"216.7";6415;22;0,003;2805;"Aneby";"06";"Jönköpings län"
"12528";"0617";"2011";"234.8";9400;-146;-0,015;3915;"Gnosjö";"06";"Jönköpings län"
"12529";"0642";"2011";"227.4";7034;1;0;3059;"Mullsjö";"06";"Jönköpings län"
"12530";"0643";"2011";"247.5";10828;87;0,008;4164;"Habo";"06";"Jönköpings län"
"12531";"0662";"2011";"229.1";28868;-243;-0,008;12466;"Gislaved";"06";"Jönköpings län"
"12532";"0665";"2011";"232.2";13160;169;0,013;5525;"Vaggeryd";"06";"Jönköpings län"
"12533";"0680";"2011";"228.8";128305;923;0,007;57980;"Jönköping";"06";"Jönköpings län"
"12534";"0682";"2011";"215.8";29367;28;0,001;13323;"Nässjö";"06";"Jönköpings län"
"12535";"0683";"2011";"235.1";32934;101;0,003;14423;"Värnamo";"06";"Jönköpings län"
"12536";"0684";"2011";"209.8";10871;41;0,004;4793;"Sävsjö";"06";"Jönköpings län"
"12537";"0685";"2011";"221.5";26302;-2;0;11886;"Vetlanda";"06";"Jönköpings län"
"12538";"0686";"2011";"222.4";16304;60;0,004;7743;"Eksjö";"06";"Jönköpings län"
"12539";"0687";"2011";"208.3";18108;-11;-0,001;8412;"Tranås";"06";"Jönköpings län"
"12540";"0760";"2011";"213.8";9216;-28;-0,003;4237;"Uppvidinge";"07";"Kronobergs län"
"12541";"0761";"2011";"205.6";8077;-62;-0,008;3597;"Lessebo";"07";"Kronobergs län"
"12542";"0763";"2011";"199.4";12235;4;0;5843;"Tingsryd";"07";"Kronobergs län"
"12543";"0764";"2011";"216.7";18917;115;0,006;8359;"Alvesta";"07";"Kronobergs län"
"12544";"0765";"2011";"230.5";15629;26;0,002;6975;"Älmhult";"07";"Kronobergs län"
"12545";"0767";"2011";"199";9513;-106;-0,011;4412;"Markaryd";"07";"Kronobergs län"
"12546";"0780";"2011";"227.6";83710;705;0,008;38209;"Växjö";"07";"Kronobergs län"
"12547";"0781";"2011";"218.8";27357;60;0,002;12496;"Ljungby";"07";"Kronobergs län"
"12548";"0821";"2011";"184.2";5768;-9;-0,002;2754;"Högsby";"08";"Kalmar län"
"12549";"0834";"2011";"197.3";6886;-76;-0,011;3251;"Torsås";"08";"Kalmar län"
"12550";"0840";"2011";"224.4";14138;117;0,008;6196;"Mörbylånga";"08";"Kalmar län"
"12551";"0860";"2011";"198";13515;-181;-0,013;6498;"Hultsfred";"08";"Kalmar län"
"12552";"0861";"2011";"219.9";12853;-56;-0,004;6061;"Mönsterås";"08";"Kalmar län"
"12553";"0862";"2011";"208.7";9039;-148;-0,016;4398;"Emmaboda";"08";"Kalmar län"
"12554";"0880";"2011";"219.1";63055;240;0,004;29854;"Kalmar";"08";"Kalmar län"
"12555";"0881";"2011";"201.7";19636;-15;-0,001;9423;"Nybro";"08";"Kalmar län"
"12556";"0882";"2011";"234.2";26166;3;0;12300;"Oskarshamn";"08";"Kalmar län"
"12557";"0883";"2011";"207.4";36015;-191;-0,005;17394;"Västervik";"08";"Kalmar län"
"12558";"0884";"2011";"214.1";15397;-76;-0,005;7091;"Vimmerby";"08";"Kalmar län"
"12559";"0885";"2011";"192.8";10622;-54;-0,005;5162;"Borgholm";"08";"Kalmar län"
"12560";"0980";"2011";"201.5";57308;39;0,001;26249;"Gotland";"09";"Gotlands län"
"12561";"1060";"2011";"207.7";12876;-112;-0,009;6192;"Olofström";"10";"Blekinge län"
"12562";"1080";"2011";"219.1";64215;183;0,003;30116;"Karlskrona";"10";"Blekinge län"
"12563";"1081";"2011";"208.5";27910;-344;-0,012;13142;"Ronneby";"10";"Blekinge län"
"12564";"1082";"2011";"213";31185;42;0,001;15037;"Karlshamn";"10";"Blekinge län"
"12565";"1083";"2011";"209.4";16793;-17;-0,001;7764;"Sölvesborg";"10";"Blekinge län"
"12566";"1214";"2011";"210.5";13250;8;0,001;5730;"Svalöv";"12";"Skåne län"
"12567";"1230";"2011";"252.7";22296;37;0,002;8795;"Staffanstorp";"12";"Skåne län"
"12568";"1231";"2011";"210.3";16843;142;0,009;6992;"Burlöv";"12";"Skåne län"
"12569";"1233";"2011";"261.7";33510;207;0,006;13233;"Vellinge";"12";"Skåne län"
"12570";"1256";"2011";"205.6";13603;13;0,001;6108;"Östra Göinge";"12";"Skåne län"
"12571";"1257";"2011";"195.6";9663;32;0,003;4413;"Örkelljunga";"12";"Skåne län"
"12572";"1260";"2011";"206";14851;10;0,001;6228;"Bjuv";"12";"Skåne län"
"12573";"1261";"2011";"251.4";29261;248;0,009;11867;"Kävlinge";"12";"Skåne län"
"12574";"1262";"2011";"279.1";22017;458;0,021;8676;"Lomma";"12";"Skåne län"
"12575";"1263";"2011";"250.3";19805;-17;-0,001;7914;"Svedala";"12";"Skåne län"
"12576";"1264";"2011";"217.8";14946;-35;-0,002;6460;"Skurup";"12";"Skåne län"
"12577";"1265";"2011";"207.3";18143;31;0,002;8277;"Sjöbo";"12";"Skåne län"
"12578";"1266";"2011";"205.2";14901;61;0,004;6827;"Hörby";"12";"Skåne län"
"12579";"1267";"2011";"222";15492;32;0,002;6669;"Höör";"12";"Skåne län"
"12580";"1270";"2011";"196.1";12930;16;0,001;5962;"Tomelilla";"12";"Skåne län"
"12581";"1272";"2011";"211.2";12366;94;0,008;5518;"Bromölla";"12";"Skåne län"
"12582";"1273";"2011";"204.3";12699;-25;-0,002;5841;"Osby";"12";"Skåne län"
"12583";"1275";"2011";"189.2";7159;98;0,014;3252;"Perstorp";"12";"Skåne län"
"12584";"1276";"2011";"199.8";16601;86;0,005;7665;"Klippan";"12";"Skåne län"
"12585";"1277";"2011";"204.1";14789;52;0,004;6199;"Åstorp";"12";"Skåne län"
"12586";"1278";"2011";"213.2";14230;-48;-0,003;6655;"Båstad";"12";"Skåne län"
"12587";"1280";"2011";"194.2";302835;3872;0,013;143015;"Malmö";"12";"Skåne län"
"12588";"1281";"2011";"216.8";111666;1178;0,011;53472;"Lund";"12";"Skåne län"
"12589";"1282";"2011";"198.5";42189;465;0,011;19274;"Landskrona";"12";"Skåne län"
"12590";"1283";"2011";"216.6";130626;1449;0,011;60568;"Helsingborg";"12";"Skåne län"
"12591";"1284";"2011";"229.6";24698;61;0,002;10805;"Höganäs";"12";"Skåne län"
"12592";"1285";"2011";"217.2";31728;141;0,004;13585;"Eslöv";"12";"Skåne län"
"12593";"1286";"2011";"219.3";28427;89;0,003;13517;"Ystad";"12";"Skåne län"
"12594";"1287";"2011";"215.8";42542;323;0,008;19239;"Trelleborg";"12";"Skåne län"
"12595";"1290";"2011";"212.1";79930;387;0,005;36199;"Kristianstad";"12";"Skåne län"
"12596";"1291";"2011";"194.9";19147;-150;-0,008;9216;"Simrishamn";"12";"Skåne län"
"12597";"1292";"2011";"223.3";39626;232;0,006;18179;"Ängelholm";"12";"Skåne län"
"12598";"1293";"2011";"202.8";50164;57;0,001;22946;"Hässleholm";"12";"Skåne län"
"12599";"1315";"2011";"213.3";10126;-51;-0,005;4432;"Hylte";"13";"Hallands län"
"12600";"1380";"2011";"220.9";92294;494;0,005;42740;"Halmstad";"13";"Hallands län"
"12601";"1381";"2011";"211";23470;80;0,003;10489;"Laholm";"13";"Hallands län"
"12602";"1382";"2011";"217.5";41304;296;0,007;18260;"Falkenberg";"13";"Hallands län"
"12603";"1383";"2011";"227";58576;492;0,008;25896;"Varberg";"13";"Hallands län"
"12604";"1384";"2011";"258.7";75954;929;0,012;30001;"Kungsbacka";"13";"Hallands län"
"12605";"1401";"2011";"264.4";34854;391;0,011;13427;"Härryda";"14";"Västra Götalands län"
"12606";"1402";"2011";"251.4";35518;434;0,012;14432;"Partille";"14";"Västra Götalands län"
"12607";"1407";"2011";"241.1";12487;38;0,003;4736;"Öckerö";"14";"Västra Götalands län"
"12608";"1415";"2011";"249.9";24601;309;0,013;10341;"Stenungsund";"14";"Västra Götalands län"
"12609";"1419";"2011";"237.1";14959;4;0;6408;"Tjörn";"14";"Västra Götalands län"
"12610";"1421";"2011";"221.1";15129;-92;-0,006;6907;"Orust";"14";"Västra Götalands län"
"12611";"1427";"2011";"222.8";9007;-45;-0,005;4368;"Sotenäs";"14";"Västra Götalands län"
"12612";"1430";"2011";"202";10223;42;0,004;4702;"Munkedal";"14";"Västra Götalands län"
"12613";"1435";"2011";"203";12320;-50;-0,004;5709;"Tanum";"14";"Västra Götalands län"
"12614";"1438";"2011";"187.4";4679;-13;-0,003;2253;"Dals-Ed";"14";"Västra Götalands län"
"12615";"1439";"2011";"198.5";6606;-48;-0,007;2980;"Färgelanda";"14";"Västra Götalands län"
"12616";"1440";"2011";"241.1";27577;135;0,005;11348;"Ale";"14";"Västra Götalands län"
"12617";"1441";"2011";"259.9";38788;208;0,005;15119;"Lerum";"14";"Västra Götalands län"
"12618";"1442";"2011";"221";10994;51;0,005;4674;"Vårgårda";"14";"Västra Götalands län"
"12619";"1443";"2011";"244.9";8356;-19;-0,002;3406;"Bollebygd";"14";"Västra Götalands län"
"12620";"1444";"2011";"209.1";5674;-102;-0,018;2558;"Grästorp";"14";"Västra Götalands län"
"12621";"1445";"2011";"209.2";5493;-71;-0,013;2475;"Essunga";"14";"Västra Götalands län"
"12622";"1446";"2011";"215.1";6722;-30;-0,004;3266;"Karlsborg";"14";"Västra Götalands län"
"12623";"1447";"2011";"191.8";5251;-40;-0,008;2544;"Gullspång";"14";"Västra Götalands län"
"12624";"1452";"2011";"223.1";11606;19;0,002;5033;"Tranemo";"14";"Västra Götalands län"
"12625";"1460";"2011";"189.9";9680;-111;-0,011;4781;"Bengtsfors";"14";"Västra Götalands län"
"12626";"1461";"2011";"181.4";9068;-111;-0,012;4330;"Mellerud";"14";"Västra Götalands län"
"12627";"1462";"2011";"221.6";12540;-38;-0,003;5652;"Lilla Edet";"14";"Västra Götalands län"
"12628";"1463";"2011";"215.8";33791;-54;-0,002;14681;"Mark";"14";"Västra Götalands län"
"12629";"1465";"2011";"208.3";10282;-6;-0,001;4613;"Svenljunga";"14";"Västra Götalands län"
"12630";"1466";"2011";"211.6";9284;-30;-0,003;4117;"Herrljunga";"14";"Västra Götalands län"
"12631";"1470";"2011";"207.8";15694;-68;-0,004;7189;"Vara";"14";"Västra Götalands län"
"12632";"1471";"2011";"222.8";13134;-89;-0,007;5724;"Götene";"14";"Västra Götalands län"
"12633";"1472";"2011";"208.5";10625;65;0,006;4902;"Tibro";"14";"Västra Götalands län"
"12634";"1473";"2011";"193.4";9063;-50;-0,005;4236;"Töreboda";"14";"Västra Götalands län"
"12635";"1480";"2011";"222.2";520374;6623;0,013;250079;"Göteborg";"14";"Västra Götalands län"
"12636";"1481";"2011";"256.9";61337;364;0,006;26292;"Mölndal";"14";"Västra Götalands län"
"12637";"1482";"2011";"249.2";41538;297;0,007;17710;"Kungälv";"14";"Västra Götalands län"
"12638";"1484";"2011";"214.8";14398;-123;-0,008;6871;"Lysekil";"14";"Västra Götalands län"
"12639";"1485";"2011";"217.3";52156;288;0,006;24276;"Uddevalla";"14";"Västra Götalands län"
"12640";"1486";"2011";"207";12010;202;0,017;5602;"Strömstad";"14";"Västra Götalands län"
"12641";"1487";"2011";"218";36962;105;0,003;17045;"Vänersborg";"14";"Västra Götalands län"
"12642";"1488";"2011";"214.3";55499;251;0,005;25556;"Trollhättan";"14";"Västra Götalands län"
"12643";"1489";"2011";"225.4";38053;257;0,007;16808;"Alingsås";"14";"Västra Götalands län"
"12644";"1490";"2011";"223";104106;812;0,008;47884;"Borås";"14";"Västra Götalands län"
"12645";"1491";"2011";"222.9";22996;158;0,007;10240;"Ulricehamn";"14";"Västra Götalands län"
"12646";"1492";"2011";"195.6";12226;-69;-0,006;5940;"Åmål";"14";"Västra Götalands län"
"12647";"1493";"2011";"214.7";23732;-9;0;11148;"Mariestad";"14";"Västra Götalands län"
"12648";"1494";"2011";"225.2";38183;135;0,004;17457;"Lidköping";"14";"Västra Götalands län"
"12649";"1495";"2011";"217";18220;-94;-0,005;8421;"Skara";"14";"Västra Götalands län"
"12650";"1496";"2011";"231.4";51761;359;0,007;24278;"Skövde";"14";"Västra Götalands län"
"12651";"1497";"2011";"210.2";8790;-51;-0,006;4107;"Hjo";"14";"Västra Götalands län"
"12652";"1498";"2011";"210.1";12569;-3;0;5800;"Tidaholm";"14";"Västra Götalands län"
"12653";"1499";"2011";"211";31689;176;0,006;14467;"Falköping";"14";"Västra Götalands län"
"12654";"1715";"2011";"216.7";11682;-24;-0,002;5183;"Kil";"17";"Värmlands län"
"12655";"1730";"2011";"182.8";8460;-64;-0,008;4098;"Eda";"17";"Värmlands län"
"12656";"1737";"2011";"194.8";12312;-102;-0,008;6097;"Torsby";"17";"Värmlands län"
"12657";"1760";"2011";"204.1";4218;-55;-0,013;2015;"Storfors";"17";"Värmlands län"
